srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chargen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chargen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_analysis,label_backdoor,label_dos,label_exploit,label_fuzzer,label_generic,label_reconnaissance,label_shellcode,label_worm,label_attack
28.0,2838.0,0.0,20.0,2838.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2056.0,782.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,46.0,0.0,112.0,564.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,1308.0,1326.0,232.0,0.0,0.0,0.0,0.0,2866.0,0.0,0.0,0.0,0.0,0.0,2048.0,0.0,0.0,0.0,8.0,1014.0,1370.0,418.0,56.0,12.0,804.0,812.0,1126.0,112.0,2866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2802.0,0.0,20.0,2802.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2080.0,722.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0.0,136.0,562.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,312.0,0.0,1316.0,1260.0,254.0,0.0,0.0,0.0,0.0,2830.0,0.0,0.0,0.0,0.0,0.0,2004.0,0.0,0.0,0.0,8.0,1014.0,1348.0,430.0,30.0,12.0,814.0,776.0,1148.0,80.0,2830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2898.0,0.0,12.0,2898.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,2182.0,716.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,56.0,0.0,112.0,560.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,1306.0,1358.0,254.0,0.0,0.0,0.0,0.0,2918.0,0.0,0.0,0.0,0.0,0.0,2074.0,0.0,0.0,0.0,8.0,1070.0,1324.0,484.0,32.0,8.0,836.0,872.0,1114.0,88.0,2918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2976.0,0.0,20.0,2976.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2254.0,722.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,24.0,0.0,120.0,622.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,1404.0,1366.0,234.0,0.0,0.0,0.0,0.0,3004.0,0.0,0.0,0.0,0.0,0.0,2114.0,0.0,0.0,0.0,8.0,1134.0,1344.0,452.0,66.0,16.0,874.0,880.0,1104.0,130.0,3004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2908.0,0.0,20.0,2908.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2142.0,766.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,0.0,150.0,630.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,1420.0,1306.0,210.0,0.0,0.0,0.0,0.0,2936.0,0.0,0.0,0.0,0.0,0.0,2050.0,0.0,0.0,0.0,8.0,1068.0,1370.0,422.0,68.0,16.0,870.0,778.0,1140.0,132.0,2936.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2572.0,0.0,16.0,2572.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1942.0,630.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,26.0,0.0,110.0,488.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1166.0,1198.0,232.0,0.0,0.0,0.0,0.0,2596.0,0.0,0.0,0.0,0.0,0.0,1806.0,0.0,0.0,0.0,10.0,966.0,1116.0,464.0,40.0,14.0,776.0,580.0,1158.0,68.0,2596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2700.0,0.0,20.0,2700.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1986.0,708.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,16.0,0.0,156.0,660.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,1482.0,1064.0,182.0,0.0,0.0,0.0,0.0,2728.0,0.0,0.0,0.0,0.0,0.0,1756.0,0.0,0.0,0.0,18.0,1148.0,904.0,588.0,70.0,20.0,912.0,544.0,1100.0,152.0,2728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2750.0,0.0,20.0,2750.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1984.0,748.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,22.0,0.0,130.0,636.0,0.0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,0.0,1456.0,1082.0,240.0,0.0,0.0,0.0,0.0,2778.0,0.0,0.0,0.0,0.0,0.0,1792.0,0.0,0.0,0.0,24.0,1132.0,834.0,708.0,80.0,24.0,922.0,522.0,1148.0,162.0,2778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,2708.0,0.0,12.0,2708.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,36.0,1990.0,702.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,74.0,0.0,136.0,594.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,1412.0,1088.0,228.0,0.0,0.0,0.0,0.0,2728.0,0.0,0.0,0.0,0.0,0.0,1748.0,0.0,0.0,0.0,22.0,1106.0,916.0,610.0,74.0,12.0,872.0,622.0,1052.0,170.0,2728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2654.0,0.0,20.0,2654.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,1976.0,666.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,98.0,0.0,124.0,594.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1428.0,952.0,302.0,0.0,0.0,0.0,0.0,2682.0,0.0,0.0,0.0,0.0,0.0,1744.0,0.0,0.0,0.0,24.0,1100.0,922.0,574.0,62.0,26.0,860.0,662.0,1036.0,98.0,2682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2578.0,0.0,20.0,2578.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1898.0,674.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,100.0,0.0,148.0,556.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1370.0,918.0,318.0,0.0,0.0,0.0,0.0,2606.0,0.0,0.0,0.0,0.0,0.0,1708.0,0.0,0.0,0.0,10.0,1026.0,896.0,636.0,38.0,16.0,856.0,550.0,1108.0,76.0,2606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2690.0,0.0,20.0,2690.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2032.0,658.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,98.0,0.0,130.0,606.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,1462.0,1000.0,256.0,0.0,0.0,0.0,0.0,2718.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,0.0,8.0,1122.0,920.0,552.0,116.0,16.0,882.0,638.0,1046.0,136.0,2718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2536.0,0.0,20.0,2536.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1896.0,640.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,100.0,0.0,112.0,476.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1200.0,1012.0,352.0,0.0,0.0,0.0,0.0,2564.0,0.0,0.0,0.0,0.0,0.0,1816.0,0.0,0.0,0.0,8.0,876.0,1042.0,536.0,102.0,16.0,732.0,486.0,1220.0,110.0,2564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2452.0,0.0,16.0,2452.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1876.0,576.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,86.0,0.0,120.0,488.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1184.0,972.0,320.0,0.0,0.0,0.0,0.0,2476.0,0.0,0.0,0.0,0.0,0.0,1752.0,0.0,0.0,0.0,8.0,828.0,1074.0,510.0,56.0,12.0,712.0,432.0,1264.0,56.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2460.0,0.0,16.0,2460.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1860.0,600.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,132.0,0.0,130.0,460.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,1178.0,1032.0,274.0,0.0,0.0,0.0,0.0,2484.0,0.0,0.0,0.0,0.0,0.0,1772.0,0.0,0.0,0.0,8.0,822.0,1054.0,528.0,72.0,12.0,700.0,496.0,1192.0,84.0,2484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2514.0,0.0,16.0,2514.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1876.0,638.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,136.0,0.0,100.0,428.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1120.0,1084.0,334.0,0.0,0.0,0.0,0.0,2538.0,0.0,0.0,0.0,0.0,0.0,1854.0,0.0,0.0,0.0,8.0,882.0,1038.0,588.0,22.0,12.0,672.0,634.0,1192.0,28.0,2538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2494.0,0.0,20.0,2494.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1828.0,666.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,106.0,0.0,92.0,474.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1174.0,1060.0,288.0,0.0,0.0,0.0,0.0,2522.0,0.0,0.0,0.0,0.0,0.0,1820.0,0.0,0.0,0.0,8.0,862.0,1060.0,556.0,36.0,16.0,686.0,524.0,1260.0,36.0,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2452.0,0.0,16.0,2452.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1768.0,684.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,80.0,0.0,110.0,442.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1080.0,1098.0,298.0,0.0,0.0,0.0,0.0,2476.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,8.0,788.0,1084.0,544.0,52.0,12.0,664.0,484.0,1256.0,60.0,2476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2490.0,0.0,16.0,2490.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1874.0,616.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,106.0,0.0,110.0,484.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1194.0,1066.0,254.0,0.0,0.0,0.0,0.0,2514.0,0.0,0.0,0.0,0.0,0.0,1788.0,0.0,0.0,0.0,8.0,850.0,1046.0,546.0,64.0,12.0,714.0,462.0,1254.0,72.0,2514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,2590.0,0.0,20.0,2590.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1932.0,658.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,106.0,0.0,118.0,464.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,1166.0,1162.0,290.0,0.0,0.0,0.0,0.0,2618.0,0.0,0.0,0.0,0.0,0.0,1910.0,0.0,0.0,0.0,8.0,872.0,1178.0,532.0,28.0,12.0,696.0,540.0,1238.0,132.0,2618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,2540.0,0.0,16.0,2540.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1858.0,682.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,98.0,0.0,118.0,476.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,1186.0,1044.0,334.0,0.0,0.0,0.0,0.0,2564.0,0.0,0.0,0.0,0.0,0.0,1794.0,0.0,0.0,0.0,8.0,852.0,1302.0,368.0,34.0,8.0,732.0,478.0,1238.0,108.0,2564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
